year,circuit,driver,lap,compound,tire_age,stint_number,context,gap_ahead,gap_behind,threat_gap,gap_trend,deg_delta,cars_behind_pitting,pit_loss,pit_loss_fraction,circuit_median_gap,gap_is_open_now,laps_until_open,window_open_lap,opens_in_horizon,own_pace,threat_pace,closing_rate,race_progress,sc_rate,vsc_rate
2022,Bahrain Grand Prix,GAS,13,SOFT,16,1,tight_both,1.549,2.463,12.499,2.3605,1.335,14,21.5,0.2154,2.938,0,3.0,16.0,1,100.989,105.651,-4.662,0.2281,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,16,MEDIUM,2,2,tight_both,3.68,1.418,1.418,-4.251,1.4132,7,21.5,0.2154,2.938,1,0.0,16.0,1,106.272,105.906,0.3662,0.2807,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,17,MEDIUM,3,2,tight_both,4.332,1.984,1.984,-3.1925,1.4791,3,21.5,0.2154,2.938,1,0.0,17.0,1,105.676,104.983,0.6935,0.2982,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,18,MEDIUM,4,2,tight_both,4.778,2.905,2.905,-1.0065,1.5406,3,21.5,0.2154,2.938,1,0.0,18.0,1,105.056,99.828,5.2285,0.3158,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,19,MEDIUM,5,2,tight_behind,5.655,3.274,3.274,0.7435,1.5979,2,21.5,0.2154,2.938,1,0.0,19.0,1,104.465,100.018,4.4468,0.3333,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,20,MEDIUM,6,2,tight_behind,5.906,4.014,4.014,0.645,1.6509,1,21.5,0.2154,2.938,1,0.0,20.0,1,103.455,99.971,3.4836,0.3509,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,21,MEDIUM,7,2,free,6.13,5.018,5.018,0.5545,1.6995,0,21.5,0.2154,2.938,0,3.0,24.0,1,99.002,99.895,-0.8926,0.3684,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,22,MEDIUM,8,2,free,6.224,6.37,6.37,0.872,1.7439,1,21.5,0.2154,2.938,0,2.0,24.0,1,99.078,99.798,-0.72,0.386,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,23,MEDIUM,9,2,free,6.414,6.982,8.484,1.178,1.7839,2,21.5,0.2154,2.938,0,1.0,24.0,1,99.135,99.174,-0.0396,0.4035,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,24,MEDIUM,10,2,free,6.393,8.115,9.007,1.733,1.8197,2,21.5,0.2154,2.938,1,0.0,24.0,1,99.219,99.068,0.1508,0.4211,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,25,MEDIUM,11,2,free,6.358,9.8,9.8,1.3185,1.8511,3,21.5,0.2154,2.938,0,7.0,32.0,1,99.208,99.357,-0.1486,0.4386,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,26,MEDIUM,12,2,free,6.115,9.475,9.475,0.658,1.8783,2,21.5,0.2154,2.938,0,6.0,32.0,1,99.279,99.629,-0.3506,0.4561,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,27,MEDIUM,13,2,free,6.238,9.345,9.345,0.234,1.9011,2,21.5,0.2154,2.938,0,5.0,32.0,1,99.365,99.63,-0.2656,0.4737,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,28,MEDIUM,14,2,tight_behind,6.129,4.522,14.409,-0.2275,1.9196,4,21.5,0.2154,2.938,0,4.0,32.0,1,99.518,99.889,-0.371,0.4912,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,29,MEDIUM,15,2,tight_behind,5.822,2.716,2.716,2.467,1.9338,4,21.5,0.2154,2.938,0,3.0,32.0,1,99.589,104.145,-4.556,0.5088,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,30,MEDIUM,16,2,tight_behind,5.448,0.422,0.422,-3.3145,1.9438,6,21.5,0.2154,2.938,0,2.0,32.0,1,99.652,103.851,-4.199,0.5263,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,31,MEDIUM,17,2,tight_ahead,3.792,13.773,13.773,-6.9935,1.9494,9,21.5,0.2154,2.938,0,1.0,32.0,1,99.715,99.981,-0.266,0.5439,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,34,HARD,2,3,tight_both,4.089,3.717,3.717,-5.97,1.6019,8,21.5,0.2154,2.938,1,0.0,34.0,1,104.693,99.021,5.6722,0.5965,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,35,HARD,3,3,tight_both,1.675,0.61,5.391,-3.7005,1.6178,6,21.5,0.2154,2.938,1,0.0,35.0,1,104.222,99.126,5.096,0.614,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,36,HARD,4,3,tight_both,1.276,4.953,4.953,1.779,1.6328,6,21.5,0.2154,2.938,1,0.0,36.0,1,103.77,99.244,4.5264,0.6316,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,37,HARD,5,3,tight_both,3.969,1.787,4.783,0.618,1.6469,4,21.5,0.2154,2.938,1,0.0,37.0,1,103.561,99.33,4.2308,0.6491,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,38,HARD,6,3,tight_ahead,4.554,5.239,5.239,-0.304,1.6601,3,21.5,0.2154,2.938,1,0.0,38.0,1,103.019,98.388,4.6314,0.6667,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,39,HARD,7,3,free,5.54,5.299,5.299,0.143,1.6724,2,21.5,0.2154,2.938,1,0.0,39.0,1,98.502,98.408,0.094,0.6842,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,40,HARD,8,3,free,5.843,5.736,5.736,0.258,1.6838,2,21.5,0.2154,2.938,1,0.0,40.0,1,98.747,98.499,0.2482,0.7018,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,41,HARD,9,3,free,6.418,6.019,9.038,0.2485,1.6943,5,21.5,0.2154,2.938,1,0.0,41.0,1,98.88,98.588,0.2924,0.7193,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,42,HARD,10,3,free,6.741,6.754,11.177,1.8695,1.7039,10,21.5,0.2154,2.938,0,2.0,44.0,1,98.575,101.558,-2.9834,0.7368,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,43,HARD,11,3,free,7.041,9.907,17.094,2.7205,1.7126,13,21.5,0.2154,2.938,0,1.0,44.0,1,98.321,101.545,-3.2236,0.7544,0.0993,0.0209
2022,Bahrain Grand Prix,GAS,44,HARD,12,3,free,7.057,11.062,16.175,4.028,1.7204,14,21.5,0.2154,2.938,1,0.0,44.0,1,98.373,97.072,1.3006,0.7719,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,5,SOFT,7,1,tight_both,0.719,1.713,1.713,0.503,0.6763,0,21.5,0.2154,2.938,0,2.0,7.0,1,98.99,99.102,-0.1123,0.0877,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,6,SOFT,8,1,tight_both,0.832,1.224,1.224,-0.1065,0.6459,0,21.5,0.2154,2.938,0,1.0,7.0,1,98.973,99.042,-0.0687,0.1053,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,7,SOFT,9,1,tight_both,0.926,0.806,0.806,-0.2755,0.6413,0,21.5,0.2154,2.938,1,0.0,7.0,1,99.12,99.077,0.0428,0.1228,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,8,SOFT,10,1,tight_both,1.409,0.873,0.873,-0.4535,0.6627,0,21.5,0.2154,2.938,1,0.0,8.0,1,99.256,99.111,0.1444,0.1404,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,9,SOFT,11,1,tight_both,2.259,0.814,0.814,-0.1755,0.71,2,21.5,0.2154,2.938,1,0.0,9.0,1,99.392,99.182,0.2106,0.1579,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,10,SOFT,12,1,tight_both,0.961,2.89,2.89,0.004,0.7832,3,21.5,0.2154,2.938,0,1.0,11.0,1,99.669,99.693,-0.0246,0.1754,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,13,HARD,3,2,tight_both,2.024,1.858,8.415,1.31,1.6178,14,21.5,0.2154,2.938,1,0.0,13.0,1,105.651,102.177,3.4738,0.2281,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,14,HARD,4,2,tight_both,3.07,2.403,10.909,4.056,1.6328,13,21.5,0.2154,2.938,1,0.0,14.0,1,105.565,102.189,3.376,0.2456,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,15,HARD,5,2,tight_behind,6.466,2.03,14.197,2.6995,1.6469,13,21.5,0.2154,2.938,1,0.0,15.0,1,106.888,102.347,4.5408,0.2632,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,16,HARD,6,2,tight_ahead,2.05,7.683,11.796,2.891,1.6601,7,21.5,0.2154,2.938,1,0.0,16.0,1,106.14,105.87,0.2695,0.2807,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,17,HARD,7,2,tight_ahead,4.06,7.128,7.128,0.4435,1.6724,3,21.5,0.2154,2.938,0,5.0,22.0,1,104.962,107.678,-2.7152,0.2982,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,18,HARD,8,2,free,5.576,6.874,6.874,-3.5345,1.6838,3,21.5,0.2154,2.938,0,4.0,22.0,1,98.699,106.969,-8.2697,0.3158,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,19,HARD,9,2,free,6.755,6.788,6.788,-2.461,1.6943,2,21.5,0.2154,2.938,0,3.0,22.0,1,98.459,106.191,-7.7322,0.3333,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,20,HARD,10,2,free,7.829,6.33,6.33,-0.17,1.7039,1,21.5,0.2154,2.938,0,2.0,22.0,1,98.446,104.22,-5.7744,0.3509,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,21,HARD,11,2,free,8.742,6.421,6.421,-0.272,1.7126,0,21.5,0.2154,2.938,0,1.0,22.0,1,98.449,103.006,-4.5562,0.3684,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,22,HARD,12,2,free,10.287,5.581,5.581,-0.1835,1.7204,1,21.5,0.2154,2.938,1,0.0,22.0,1,98.511,98.258,0.2524,0.386,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,23,HARD,13,2,free,11.436,5.368,5.368,-0.3745,1.7272,2,21.5,0.2154,2.938,1,0.0,23.0,1,98.663,98.354,0.3094,0.4035,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,24,HARD,14,2,free,12.623,5.312,5.312,-0.5265,1.7332,2,21.5,0.2154,2.938,1,0.0,24.0,1,98.811,98.51,0.3012,0.4211,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,25,HARD,15,2,free,13.39,5.291,5.291,-0.1345,1.7382,3,21.5,0.2154,2.938,1,0.0,25.0,1,99.001,98.706,0.2952,0.4386,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,26,HARD,16,2,free,13.952,5.342,5.342,-0.0385,1.7424,2,21.5,0.2154,2.938,1,0.0,26.0,1,99.117,98.909,0.2078,0.4561,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,29,MEDIUM,2,3,tight_ahead,2.716,6.93,12.657,2.2725,1.4132,4,21.5,0.2154,2.938,1,0.0,29.0,1,104.145,99.997,4.1478,0.5088,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,30,MEDIUM,3,3,tight_ahead,0.422,12.042,14.419,4.9425,1.4791,6,21.5,0.2154,2.938,1,0.0,30.0,1,103.851,100.195,3.6554,0.5263,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,31,MEDIUM,4,3,tight_both,2.297,3.792,17.565,2.266,1.5406,9,21.5,0.2154,2.938,1,0.0,31.0,1,103.515,99.981,3.534,0.5439,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,32,MEDIUM,5,3,tight_ahead,0.065,7.807,18.925,2.454,1.5979,8,21.5,0.2154,2.938,1,0.0,32.0,1,102.996,99.987,3.0092,0.5614,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,33,MEDIUM,6,3,tight_behind,6.885,3.373,21.655,2.253,1.6509,9,21.5,0.2154,2.938,1,0.0,33.0,1,102.321,99.849,2.4716,0.5789,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,34,MEDIUM,7,3,free,9.332,9.036,27.172,2.045,1.6995,8,21.5,0.2154,2.938,1,0.0,34.0,1,97.482,99.937,-2.4548,0.5965,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,35,MEDIUM,8,3,free,10.5,14.906,14.906,4.1235,1.7439,6,21.5,0.2154,2.938,0,5.0,40.0,1,97.427,104.02,-6.5928,0.614,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,36,MEDIUM,9,3,free,11.649,14.773,14.773,-3.3745,1.7839,6,21.5,0.2154,2.938,0,4.0,40.0,1,97.42,103.572,-6.1524,0.6316,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,37,MEDIUM,10,3,free,12.301,14.755,14.755,-6.1995,1.8197,4,21.5,0.2154,2.938,0,3.0,40.0,1,97.62,103.19,-5.5702,0.6491,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,38,MEDIUM,11,3,free,13.488,14.605,14.605,-0.0755,1.8511,3,21.5,0.2154,2.938,0,2.0,40.0,1,97.516,102.793,-5.277,0.6667,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,39,MEDIUM,12,3,free,14.169,14.658,14.658,-0.084,1.8783,2,21.5,0.2154,2.938,0,1.0,40.0,1,97.687,101.985,-4.298,0.6842,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,40,MEDIUM,13,3,free,14.889,14.55,14.55,-0.0485,1.9011,2,21.5,0.2154,2.938,1,0.0,40.0,1,97.702,97.602,0.1004,0.7018,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,41,MEDIUM,14,3,free,15.162,14.421,14.421,-0.0275,1.9196,5,21.5,0.2154,2.938,1,0.0,41.0,1,97.788,97.717,0.0712,0.7193,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,42,MEDIUM,15,3,free,16.329,14.11,14.11,-0.1185,1.9338,10,21.5,0.2154,2.938,1,0.0,42.0,1,97.838,97.768,0.0704,0.7368,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,43,MEDIUM,16,3,free,14.306,14.652,14.652,-0.22,1.9438,13,21.5,0.2154,2.938,1,0.0,43.0,1,97.968,97.839,0.129,0.7544,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,46,SOFT,5,4,free,29.615,14.857,56.096,13.298,0.8149,6,21.5,0.2154,2.938,1,0.0,46.0,1,98.886,104.015,-5.1282,0.807,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,47,SOFT,6,4,tight_behind,23.883,3.117,3.117,22.077,0.7327,2,21.5,0.2154,2.938,1,0.0,47.0,1,99.211,98.385,0.8263,0.8246,0.0993,0.0209
2022,Bahrain Grand Prix,HAM,48,SOFT,7,4,tight_behind,6.891,4.233,4.233,-19.0655,0.6763,0,21.5,0.2154,2.938,1,0.0,48.0,1,99.606,98.522,1.084,0.8421,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,5,SOFT,5,1,tight_both,0.339,0.899,0.899,-0.053,0.8149,0,21.5,0.2154,2.938,0,4.0,9.0,1,100.968,101.279,-0.311,0.0877,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,6,SOFT,6,1,tight_both,0.873,0.801,0.801,-0.0165,0.7327,0,21.5,0.2154,2.938,0,3.0,9.0,1,101.349,101.388,-0.0395,0.1053,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,7,SOFT,7,1,tight_both,0.533,0.716,0.716,0.112,0.6763,0,21.5,0.2154,2.938,0,2.0,9.0,1,101.478,101.49,-0.012,0.1228,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,8,SOFT,8,1,tight_both,0.406,0.713,0.713,-0.0915,0.6459,0,21.5,0.2154,2.938,0,1.0,9.0,1,101.645,101.651,-0.0066,0.1404,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,9,SOFT,9,1,tight_both,1.503,0.577,0.577,-0.044,0.6413,2,21.5,0.2154,2.938,1,0.0,9.0,1,101.953,101.776,0.1762,0.1579,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,10,SOFT,10,1,tight_both,1.28,0.769,0.769,-0.0695,0.6627,3,21.5,0.2154,2.938,1,0.0,10.0,1,102.469,101.983,0.4864,0.1754,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,11,SOFT,11,1,tight_both,1.074,0.999,0.999,0.028,0.71,4,21.5,0.2154,2.938,1,0.0,11.0,1,102.617,102.324,0.2926,0.193,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,12,SOFT,12,1,tight_both,3.0,0.823,0.823,0.211,0.7832,11,21.5,0.2154,2.938,1,0.0,12.0,1,102.739,102.559,0.1792,0.2105,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,13,SOFT,13,1,tight_both,1.406,0.922,0.922,0.027,0.8822,14,21.5,0.2154,2.938,1,0.0,13.0,1,102.92,102.65,0.2704,0.2281,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,14,SOFT,14,1,tight_both,1.883,0.757,0.757,-0.0385,1.0072,13,21.5,0.2154,2.938,1,0.0,14.0,1,102.873,102.686,0.1872,0.2456,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,15,SOFT,15,1,tight_both,3.997,0.768,0.768,-0.033,1.1581,13,21.5,0.2154,2.938,0,3.0,18.0,1,102.648,102.735,-0.0862,0.2632,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,16,SOFT,16,1,tight_both,0.758,0.184,0.184,-0.077,1.335,7,21.5,0.2154,2.938,0,2.0,18.0,1,102.546,102.587,-0.041,0.2807,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,17,SOFT,17,1,tight_both,0.87,1.254,1.254,-0.2865,1.5377,3,21.5,0.2154,2.938,0,1.0,18.0,1,102.799,106.877,-4.078,0.2982,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,18,SOFT,18,1,tight_both,0.715,2.407,2.407,0.243,1.7663,3,21.5,0.2154,2.938,1,0.0,18.0,1,103.206,101.174,2.032,0.3158,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,25,SOFT,6,2,free,6.726,11.541,11.541,0.0,0.7327,3,21.5,0.2154,2.938,0,6.0,31.0,1,104.145,,0.0,0.4386,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,26,SOFT,7,2,free,5.711,11.386,11.386,0.0,0.6763,2,21.5,0.2154,2.938,0,5.0,31.0,1,99.341,106.956,-7.6158,0.4561,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,27,SOFT,8,2,tight_ahead,4.682,10.721,10.721,-0.155,0.6459,2,21.5,0.2154,2.938,0,4.0,31.0,1,99.406,106.463,-7.0576,0.4737,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,28,SOFT,9,2,free,5.032,7.112,7.112,-0.41,0.6413,4,21.5,0.2154,2.938,0,3.0,31.0,1,99.512,105.723,-6.2108,0.4912,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,29,SOFT,10,2,tight_both,4.641,3.805,3.805,-2.137,0.6627,4,21.5,0.2154,2.938,0,2.0,31.0,1,100.199,105.094,-4.8958,0.5088,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,30,SOFT,11,2,tight_both,3.018,2.506,2.506,-3.458,0.71,6,21.5,0.2154,2.938,0,1.0,31.0,1,100.773,103.717,-2.944,0.5263,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,31,SOFT,12,2,tight_both,1.603,1.284,1.284,-2.303,0.7832,9,21.5,0.2154,2.938,1,0.0,31.0,1,100.932,99.125,1.807,0.5439,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,32,SOFT,13,2,tight_behind,7.727,1.697,1.697,-1.2605,0.8822,8,21.5,0.2154,2.938,1,0.0,32.0,1,101.126,99.105,2.0204,0.5614,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,33,SOFT,14,2,tight_both,4.438,0.788,0.788,-0.4045,1.0072,9,21.5,0.2154,2.938,1,0.0,33.0,1,101.365,99.56,1.8048,0.5789,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,34,SOFT,15,2,tight_ahead,3.477,14.043,20.104,-0.248,1.1581,8,21.5,0.2154,2.938,0,,,0,100.849,106.893,-6.044,0.5965,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,35,SOFT,16,2,tight_ahead,3.448,13.652,13.652,9.2035,1.335,6,21.5,0.2154,2.938,0,,,0,101.286,105.635,-4.3484,0.614,0.0993,0.0209
2022,Bahrain Grand Prix,HUL,36,SOFT,17,2,tight_ahead,3.34,9.516,11.921,6.432,1.5377,6,21.5,0.2154,2.938,0,,,0,101.353,105.59,-4.2374,0.6316,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,5,SOFT,5,1,tight_both,1.401,0.798,0.798,-0.0505,0.8149,0,21.5,0.2154,2.938,0,2.0,7.0,1,101.971,102.035,-0.0637,0.0877,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,7,SOFT,7,1,tight_both,2.561,0.695,0.695,0.14,0.6763,0,21.5,0.2154,2.938,1,0.0,7.0,1,102.107,101.938,0.1688,0.1228,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,8,SOFT,8,1,tight_both,2.632,0.658,0.658,-0.103,0.6459,0,21.5,0.2154,2.938,1,0.0,8.0,1,102.061,102.048,0.0128,0.1404,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,9,SOFT,9,1,tight_both,2.613,0.931,0.931,-0.037,0.6413,2,21.5,0.2154,2.938,1,0.0,9.0,1,102.113,102.084,0.0288,0.1579,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,10,SOFT,10,1,tight_both,1.871,1.03,1.03,0.118,0.6627,3,21.5,0.2154,2.938,0,14.0,24.0,1,102.218,102.273,-0.0546,0.1754,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,11,SOFT,11,1,tight_both,1.86,0.849,0.849,0.186,0.71,4,21.5,0.2154,2.938,0,13.0,24.0,1,102.418,102.465,-0.0464,0.193,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,12,SOFT,12,1,tight_both,1.022,0.734,0.734,-0.041,0.7832,11,21.5,0.2154,2.938,0,12.0,24.0,1,102.394,,0.0,0.2105,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,13,SOFT,13,1,tight_ahead,1.921,14.633,14.633,-0.148,0.8822,14,21.5,0.2154,2.938,0,11.0,24.0,1,102.679,,0.0,0.2281,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,18,SOFT,4,2,free,8.123,9.768,9.768,0.0,0.9231,3,21.5,0.2154,2.938,0,6.0,24.0,1,105.197,,0.0,0.3158,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,19,SOFT,5,2,tight_behind,5.533,2.248,8.897,0.0,0.8149,2,21.5,0.2154,2.938,0,5.0,24.0,1,104.425,108.082,-3.6573,0.3333,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,20,SOFT,6,2,tight_behind,7.818,0.699,0.699,-0.871,0.7327,1,21.5,0.2154,2.938,0,4.0,24.0,1,103.589,106.272,-2.683,0.3509,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,21,SOFT,7,2,tight_ahead,2.323,5.744,5.744,-4.5345,0.6763,0,21.5,0.2154,2.938,0,3.0,24.0,1,99.98,105.702,-5.7218,0.3684,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,22,SOFT,8,2,tight_both,3.704,4.423,4.423,-1.5765,0.6459,1,21.5,0.2154,2.938,0,2.0,24.0,1,100.479,104.943,-4.464,0.386,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,23,SOFT,9,2,tight_behind,5.177,2.971,2.971,1.862,0.6413,2,21.5,0.2154,2.938,0,1.0,24.0,1,100.755,103.643,-2.8878,0.4035,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,24,SOFT,10,2,tight_both,1.385,2.126,2.126,-1.3865,0.6627,2,21.5,0.2154,2.938,1,0.0,24.0,1,100.958,99.598,1.3594,0.4211,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,25,SOFT,11,2,tight_behind,7.665,1.462,1.462,-1.1485,0.71,3,21.5,0.2154,2.938,1,0.0,25.0,1,101.132,99.778,1.3542,0.4386,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,26,SOFT,12,2,tight_behind,8.381,0.822,0.822,-0.7545,0.7832,2,21.5,0.2154,2.938,1,0.0,26.0,1,101.241,99.982,1.259,0.4561,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,27,SOFT,13,2,tight_behind,8.25,0.509,0.509,-0.652,0.8822,2,21.5,0.2154,2.938,1,0.0,27.0,1,101.126,100.142,0.9844,0.4737,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,28,SOFT,14,2,tight_ahead,1.113,5.032,5.032,-0.4765,1.0072,4,21.5,0.2154,2.938,1,0.0,28.0,1,101.155,99.512,1.6428,0.4912,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,29,SOFT,15,2,tight_both,3.058,4.641,4.641,2.105,1.1581,4,21.5,0.2154,2.938,1,0.0,29.0,1,101.46,100.199,1.2618,0.5088,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,30,SOFT,16,2,tight_both,4.517,3.018,3.018,2.066,1.335,6,21.5,0.2154,2.938,1,0.0,30.0,1,101.751,100.773,0.9778,0.5263,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,31,SOFT,17,2,tight_behind,5.774,1.603,1.603,-1.007,1.5377,9,21.5,0.2154,2.938,1,0.0,31.0,1,101.966,100.932,1.034,0.5439,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,38,MEDIUM,6,3,free,9.069,6.725,6.725,0.0,1.6509,3,21.5,0.2154,2.938,0,8.0,46.0,1,104.641,,0.0,0.6667,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,39,MEDIUM,7,3,free,10.007,5.286,5.286,0.0,1.6995,2,21.5,0.2154,2.938,0,7.0,46.0,1,99.956,106.338,-6.3826,0.6842,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,40,MEDIUM,8,3,tight_behind,11.069,3.818,3.818,-1.439,1.7439,2,21.5,0.2154,2.938,0,6.0,46.0,1,100.15,105.228,-5.078,0.7018,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,41,MEDIUM,9,3,tight_behind,11.812,2.382,2.382,-1.4535,1.7839,5,21.5,0.2154,2.938,0,5.0,46.0,1,100.241,104.815,-4.574,0.7193,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,42,MEDIUM,10,3,tight_behind,10.68,1.003,2.116,-1.452,1.8197,10,21.5,0.2154,2.938,0,4.0,46.0,1,100.31,,0.0,0.7368,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,43,MEDIUM,11,3,tight_both,2.692,1.439,1.439,-0.851,1.8511,13,21.5,0.2154,2.938,0,3.0,46.0,1,100.02,,0.0,0.7544,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,44,MEDIUM,12,3,tight_behind,8.684,2.885,2.885,-0.4715,1.8783,14,21.5,0.2154,2.938,0,2.0,46.0,1,100.222,,0.0,0.7719,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,47,SOFT,5,4,tight_both,3.622,0.848,0.848,-0.8565,0.8149,2,21.5,0.2154,2.938,1,0.0,47.0,1,100.418,99.947,0.4715,0.8246,0.0993,0.0209
2022,Bahrain Grand Prix,LAT,48,SOFT,6,4,tight_both,2.348,1.191,1.191,-9.393,0.7327,0,21.5,0.2154,2.938,0,7.0,55.0,1,,,0.0,0.8421,0.0993,0.0209
2022,Bahrain Grand Prix,LEC,33,MEDIUM,2,3,tight_both,1.138,1.929,1.929,-4.124,1.4132,9,21.5,0.2154,2.938,1,0.0,33.0,1,103.032,102.694,0.3386,0.5789,0.0993,0.0209
